nSeq,I1,I2,O1,O2,A1,A2,A3,A4,A5,A6
7,0,0,0,0,512,546,1,0,0,0
8,0,0,0,0,512,534,0,0,0,0
9,0,0,0,0,506,536,0,0,0,0
10,0,0,0,0,494,529,0,0,0,0
11,0,0,0,0,504,528,0,0,0,0
12,0,0,0,0,507,519,0,0,0,0
13,0,0,0,0,492,525,0,0,0,0
14,0,0,0,0,488,519,0,0,0,0
15,0,0,0,0,496,518,0,0,0,0
0,0,0,0,0,495,515,0,0,0,0
1,0,0,0,0,479,526,0,0,0,0
2,0,0,0,0,483,521,0,0,0,0
3,0,0,0,0,497,522,0,0,0,0
4,0,0,0,0,503,517,0,0,0,0
5,0,0,0,0,493,526,0,0,0,0
6,0,0,0,0,495,519,0,0,0,0
7,0,0,0,0,511,516,0,0,0,0
8,0,0,0,0,517,514,0,0,0,0
9,0,0,0,0,505,523,0,0,0,0
10,0,0,0,0,514,511,0,0,0,0
11,0,0,0,0,519,512,0,0,0,0
12,0,0,0,0,515,509,0,0,0,0
13,0,0,0,0,499,516,0,0,0,0
14,0,0,0,0,495,508,0,0,0,0
15,0,0,0,0,503,510,0,0,0,0
0,0,0,0,0,503,505,0,0,0,0
1,0,0,0,0,498,509,0,0,0,0
2,0,0,0,0,483,510,0,0,0,0
3,0,0,0,0,486,512,0,0,0,0
4,0,0,0,0,491,503,0,0,0,0
5,0,0,0,0,488,506,0,0,0,0
6,0,0,0,0,475,505,0,0,0,0
7,0,0,0,0,483,505,0,0,0,0
8,0,0,0,0,488,486,0,0,0,0
9,0,0,0,0,476,493,0,0,0,0
10,0,0,0,0,480,486,0,0,0,0
11,0,0,0,0,492,480,0,0,0,0
12,0,0,0,0,493,494,0,0,0,0
13,0,0,0,0,493,504,0,0,0,0
14,0,0,0,0,491,511,0,0,0,0
15,0,0,0,0,476,532,0,0,0,0
0,0,0,0,0,489,526,0,0,0,0
1,0,0,0,0,498,525,0,0,0,0
2,0,0,0,0,491,521,0,0,0,0
3,0,0,0,0,495,523,0,0,0,0
4,0,0,0,0,507,512,0,0,0,0
5,0,0,0,0,511,515,0,0,0,0
6,0,0,0,0,499,511,0,0,0,0
7,0,0,0,0,506,460,0,0,0,0
8,0,0,0,0,514,307,0,0,0,0
9,0,0,0,0,508,0,0,0,0,0
10,0,0,0,0,499,87,0,0,0,0
11,0,0,0,0,507,754,2,0,0,0
12,0,0,0,0,505,983,3,0,0,0
13,0,0,0,0,489,794,1,0,0,0
14,0,0,0,0,484,635,0,0,0,0
15,0,0,0,0,494,551,0,0,0,0
0,0,0,0,0,496,515,0,0,0,0
1,0,0,0,0,480,516,0,0,0,0
2,0,0,0,0,488,498,0,0,0,0
3,0,0,0,0,495,495,0,0,0,0
4,0,0,0,0,493,486,0,0,0,0
5,0,0,0,0,489,488,0,0,0,0
6,0,0,0,0,480,484,0,0,0,0
7,0,0,0,0,484,486,0,0,0,0
8,0,0,0,0,482,479,0,0,0,0
9,0,0,0,0,492,479,0,0,0,0
10,0,0,0,0,496,470,0,0,0,0
11,0,0,0,0,485,477,0,0,0,0
12,0,0,0,0,496,468,0,0,0,0
13,0,0,0,0,492,472,0,0,0,0
14,0,0,0,0,506,463,0,0,0,0
15,0,0,0,0,527,464,0,0,0,0
0,0,0,0,0,549,463,0,0,0,0
1,0,0,0,0,572,477,0,0,0,0
2,0,0,0,0,620,475,0,0,0,0
3,0,0,0,0,679,489,0,0,0,0
4,0,0,0,0,726,494,0,0,0,0
5,0,0,0,0,747,518,0,0,0,0
6,0,0,0,0,768,524,0,0,0,0
7,0,0,0,0,787,536,1,0,0,0
8,0,0,0,0,783,541,0,0,0,0
9,0,0,0,0,749,562,0,0,0,0
10,0,0,0,0,726,558,0,0,0,0
11,0,0,0,0,698,562,1,0,0,0
12,0,0,0,0,660,560,0,0,0,0
13,0,0,0,0,608,569,0,0,0,0
14,0,0,0,0,583,557,0,0,0,0
15,0,0,0,0,560,553,1,0,0,0
0,0,0,0,0,529,549,1,0,0,0
1,0,0,0,0,512,549,0,0,0,0
2,0,0,0,0,522,536,0,0,0,0
3,0,0,0,0,522,532,0,0,0,0
4,0,0,0,0,520,522,0,0,0,0
5,0,0,0,0,508,530,0,0,0,0
6,0,0,0,0,507,521,0,0,0,0
7,0,0,0,0,513,519,0,0,0,0
8,0,0,0,0,507,513,0,0,0,0
9,0,0,0,0,494,520,0,0,0,0
10,0,0,0,0,474,522,0,0,0,0
11,0,0,0,0,471,523,0,0,0,0
12,0,0,0,0,474,517,0,0,0,0
13,0,0,0,0,472,522,0,0,0,0
14,0,0,0,0,462,523,0,0,0,0
15,0,0,0,0,474,524,0,0,0,0
0,0,0,0,0,484,518,0,0,0,0
1,0,0,0,0,478,526,0,0,0,0
2,0,0,0,0,496,519,0,0,0,0
3,0,0,0,0,504,521,0,0,0,0
4,0,0,0,0,512,513,0,0,0,0
5,0,0,0,0,501,523,0,0,0,0
6,0,0,0,0,504,515,0,0,0,0
7,0,0,0,0,513,516,0,0,0,0
8,0,0,0,0,511,508,0,0,0,0
9,0,0,0,0,499,518,0,0,0,0
10,0,0,0,0,498,511,0,0,0,0
11,0,0,0,0,503,512,0,0,0,0
12,0,0,0,0,500,506,0,0,0,0
13,0,0,0,0,482,515,0,0,0,0
14,0,0,0,0,490,506,0,0,0,0
15,0,0,0,0,485,507,0,0,0,0
0,0,0,0,0,476,503,0,0,0,0
1,0,0,0,0,465,513,0,0,0,0
2,0,0,0,0,476,504,0,0,0,0
3,0,0,0,0,480,504,0,0,0,0
4,0,0,0,0,473,503,0,0,0,0
5,0,0,0,0,467,511,0,0,0,0
6,0,0,0,0,481,493,0,0,0,0
7,0,0,0,0,487,488,0,0,0,0
8,0,0,0,0,478,492,0,0,0,0
9,0,0,0,0,481,482,0,0,0,0
10,0,0,0,0,494,487,0,0,0,0
11,0,0,0,0,498,506,0,0,0,0
12,0,0,0,0,496,502,0,0,0,0
13,0,0,0,0,495,515,0,0,0,0
14,0,0,0,0,488,524,0,0,0,0
15,0,0,0,0,484,526,0,0,0,0
0,0,0,0,0,472,526,0,0,0,0
1,0,0,0,0,488,523,0,0,0,0
2,0,0,0,0,504,515,0,0,0,0
3,0,0,0,0,489,519,0,0,0,0
4,0,0,0,0,494,513,0,0,0,0
5,0,0,0,0,500,496,0,0,0,0
6,0,0,0,0,498,409,0,0,0,0
7,0,0,0,0,488,190,0,0,0,0
8,0,0,0,0,494,0,0,0,0,0
9,0,0,0,0,495,321,0,0,0,0
10,0,0,0,0,483,911,2,0,0,0
11,0,0,0,0,487,909,3,0,0,0
12,0,0,0,0,495,709,1,0,0,0
13,0,0,0,0,494,586,0,0,0,0
14,0,0,0,0,483,543,0,0,0,0
15,0,0,0,0,495,529,1,0,0,0
0,0,0,0,0,500,514,0,0,0,0
1,0,0,0,0,489,517,0,0,0,0
2,0,0,0,0,497,503,0,0,0,0
3,0,0,0,0,511,498,0,0,0,0
4,0,0,0,0,512,489,0,0,0,0
5,0,0,0,0,501,498,0,0,0,0
6,0,0,0,0,509,487,0,0,0,0
7,0,0,0,0,512,486,0,0,0,0
8,0,0,0,0,497,483,0,0,0,0
9,0,0,0,0,493,487,0,0,0,0
10,0,0,0,0,501,477,0,0,0,0
11,0,0,0,0,503,474,0,0,0,0
12,0,0,0,0,491,474,0,0,0,0
13,0,0,0,0,507,473,0,0,0,0
14,0,0,0,0,535,467,0,0,0,0
15,0,0,0,0,567,473,0,0,0,0
0,0,0,0,0,615,473,0,0,0,0
1,0,0,0,0,664,488,0,0,0,0
2,0,0,0,0,704,497,0,0,0,0
3,0,0,0,0,740,518,0,0,0,0
4,0,0,0,0,788,516,0,0,0,0
5,0,0,0,0,812,527,0,0,0,0
6,0,0,0,0,806,535,0,0,0,0
7,0,0,0,0,791,548,0,0,0,0
8,0,0,0,0,775,547,0,0,0,0
9,0,0,0,0,742,551,0,0,0,0
10,0,0,0,0,697,552,0,0,0,0
11,0,0,0,0,663,559,1,0,0,0
12,0,0,0,0,639,546,0,0,0,0
13,0,0,0,0,613,548,0,0,0,0
14,0,0,0,0,577,542,0,0,0,0
15,0,0,0,0,565,542,1,0,0,0
0,0,0,0,0,564,526,0,0,0,0
1,0,0,0,0,555,526,0,0,0,0
2,0,0,0,0,540,523,0,0,0,0
3,0,0,0,0,541,520,0,0,0,0
4,0,0,0,0,536,512,0,0,0,0
5,0,0,0,0,520,519,0,0,0,0
6,0,0,0,0,498,516,0,0,0,0
7,0,0,0,0,496,516,0,0,0,0
8,0,0,0,0,489,510,0,0,0,0
9,0,0,0,0,467,524,0,0,0,0
10,0,0,0,0,469,519,0,0,0,0
11,0,0,0,0,481,522,0,0,0,0
12,0,0,0,0,484,516,0,0,0,0
13,0,0,0,0,478,525,0,0,0,0
14,0,0,0,0,486,518,0,0,0,0
15,0,0,0,0,502,519,0,0,0,0
0,0,0,0,0,505,512,0,0,0,0
1,0,0,0,0,496,519,0,0,0,0
2,0,0,0,0,510,508,0,0,0,0
3,0,0,0,0,517,512,0,0,0,0
4,0,0,0,0,515,506,0,0,0,0
5,0,0,0,0,513,509,0,0,0,0
6,0,0,0,0,506,504,0,0,0,0
7,0,0,0,0,498,512,0,0,0,0
8,0,0,0,0,486,512,0,0,0,0
9,0,0,0,0,496,511,0,0,0,0
10,0,0,0,0,502,503,0,0,0,0
11,0,0,0,0,492,511,0,0,0,0
12,0,0,0,0,489,508,0,0,0,0
13,0,0,0,0,497,507,0,0,0,0
14,0,0,0,0,499,502,0,0,0,0
15,0,0,0,0,486,512,0,0,0,0
0,0,0,0,0,493,502,0,0,0,0
1,0,0,0,0,496,505,0,0,0,0
2,0,0,0,0,486,506,0,0,0,0
3,0,0,0,0,489,509,0,0,0,0
4,0,0,0,0,499,503,0,0,0,0
5,0,0,0,0,499,505,0,0,0,0
6,0,0,0,0,490,504,0,0,0,0
7,0,0,0,0,500,506,0,0,0,0
8,0,0,0,0,507,499,0,0,0,0
9,0,0,0,0,493,509,0,0,0,0
10,0,0,0,0,496,497,0,0,0,0
11,0,0,0,0,505,490,0,0,0,0
12,0,0,0,0,504,489,0,0,0,0
13,0,0,0,0,490,482,0,0,0,0
14,0,0,0,0,488,492,0,0,0,0
15,0,0,0,0,499,506,0,0,0,0
0,0,0,0,0,502,499,0,0,0,0
1,0,0,0,0,485,521,0,0,0,0
2,0,0,0,0,493,523,0,0,0,0
3,0,0,0,0,499,522,0,0,0,0
4,0,0,0,0,491,518,0,0,0,0
5,0,0,0,0,480,524,0,0,0,0
6,0,0,0,0,489,511,0,0,0,0
7,0,0,0,0,492,511,0,0,0,0
8,0,0,0,0,480,510,0,0,0,0
9,0,0,0,0,483,489,0,0,0,0
10,0,0,0,0,487,387,0,0,0,0
11,0,0,0,0,483,140,0,0,0,0
12,0,0,0,0,476,0,0,0,0,0
13,0,0,0,0,467,438,0,0,0,0
14,0,0,0,0,480,955,3,0,0,0
15,0,0,0,0,487,870,2,0,0,0
0,0,0,0,0,487,682,1,0,0,0
1,0,0,0,0,488,575,0,0,0,0
2,0,0,0,0,483,531,0,0,0,0
3,0,0,0,0,469,527,0,0,0,0
4,0,0,0,0,470,516,0,0,0,0
5,0,0,0,0,482,510,0,0,0,0
6,0,0,0,0,486,496,0,0,0,0
7,0,0,0,0,474,499,0,0,0,0
8,0,0,0,0,480,488,0,0,0,0
9,0,0,0,0,485,489,0,0,0,0
10,0,0,0,0,474,483,0,0,0,0
11,0,0,0,0,478,487,0,0,0,0
12,0,0,0,0,485,478,0,0,0,0
13,0,0,0,0,487,480,0,0,0,0
14,0,0,0,0,475,478,0,0,0,0
15,0,0,0,0,480,481,0,0,0,0
0,0,0,0,0,496,469,0,0,0,0
1,0,0,0,0,503,473,0,0,0,0
2,0,0,0,0,521,471,0,0,0,0
3,0,0,0,0,566,473,0,0,0,0
4,0,0,0,0,614,473,0,0,0,0
5,0,0,0,0,650,491,0,0,0,0
6,0,0,0,0,699,494,0,0,0,0
7,0,0,0,0,744,509,0,0,0,0
8,0,0,0,0,769,512,0,0,0,0
9,0,0,0,0,764,534,0,0,0,0
10,0,0,0,0,764,534,0,0,0,0
11,0,0,0,0,760,540,0,0,0,0
12,0,0,0,0,732,542,0,0,0,0
13,0,0,0,0,679,555,0,0,0,0
14,0,0,0,0,645,550,0,0,0,0
15,0,0,0,0,615,551,1,0,0,0
0,0,0,0,0,583,545,0,0,0,0
1,0,0,0,0,540,551,1,0,0,0
2,0,0,0,0,522,541,0,0,0,0
3,0,0,0,0,516,536,1,0,0,0
4,0,0,0,0,504,525,0,0,0,0
5,0,0,0,0,486,536,0,0,0,0
6,0,0,0,0,489,521,0,0,0,0
7,0,0,0,0,493,519,0,0,0,0
8,0,0,0,0,480,518,0,0,0,0
9,0,0,0,0,475,522,0,0,0,0
10,0,0,0,0,478,508,0,0,0,0
11,0,0,0,0,475,514,0,0,0,0
12,0,0,0,0,454,515,0,0,0,0
13,0,0,0,0,454,517,0,0,0,0
14,0,0,0,0,454,513,0,0,0,0
15,0,0,0,0,440,522,0,0,0,0
0,0,0,0,0,442,516,0,0,0,0
1,0,0,0,0,452,517,0,0,0,0
2,0,0,0,0,454,512,0,0,0,0
3,0,0,0,0,447,520,0,0,0,0
4,0,0,0,0,458,513,0,0,0,0
5,0,0,0,0,465,514,0,0,0,0
6,0,0,0,0,455,513,0,0,0,0
7,0,0,0,0,460,519,0,0,0,0
8,0,0,0,0,472,508,0,0,0,0
9,0,0,0,0,474,513,0,0,0,0
10,0,0,0,0,467,511,0,0,0,0
11,0,0,0,0,478,512,0,0,0,0
12,0,0,0,0,482,505,0,0,0,0
13,0,0,0,0,471,512,0,0,0,0
14,0,0,0,0,470,510,0,0,0,0
15,0,0,0,0,481,511,0,0,0,0
0,0,0,0,0,483,504,0,0,0,0
1,0,0,0,0,465,513,0,0,0,0
2,0,0,0,0,470,508,0,0,0,0
3,0,0,0,0,479,508,0,0,0,0
4,0,0,0,0,476,502,0,0,0,0
5,0,0,0,0,472,508,0,0,0,0
6,0,0,0,0,465,502,0,0,0,0
7,0,0,0,0,458,508,0,0,0,0
8,0,0,0,0,448,503,0,0,0,0
9,0,0,0,0,435,514,0,0,0,0
10,0,0,0,0,447,506,0,0,0,0
11,0,0,0,0,455,513,0,0,0,0
12,0,0,0,0,470,500,0,0,0,0
13,0,0,0,0,479,489,0,0,0,0
14,0,0,0,0,475,491,0,0,0,0
15,0,0,0,0,470,487,0,0,0,0
0,0,0,0,0,478,483,0,0,0,0
1,0,0,0,0,480,504,0,0,0,0
2,0,0,0,0,467,510,0,0,0,0
3,0,0,0,0,472,523,0,0,0,0
4,0,0,0,0,486,521,0,0,0,0
5,0,0,0,0,484,529,0,0,0,0
6,0,0,0,0,478,523,0,0,0,0
7,0,0,0,0,483,522,0,0,0,0
8,0,0,0,0,489,513,0,0,0,0
9,0,0,0,0,480,513,0,0,0,0
10,0,0,0,0,470,512,0,0,0,0
11,0,0,0,0,477,504,0,0,0,0
12,0,0,0,0,477,422,0,0,0,0
13,0,0,0,0,460,225,0,0,0,0
14,0,0,0,0,463,0,0,0,0,0
15,0,0,0,0,470,305,0,0,0,0
0,0,0,0,0,468,909,2,0,0,0
1,0,0,0,0,457,902,2,0,0,0
2,0,0,0,0,470,730,1,0,0,0
3,0,0,0,0,478,604,1,0,0,0
4,0,0,0,0,467,536,0,0,0,0
5,0,0,0,0,465,532,0,0,0,0
6,0,0,0,0,478,506,0,0,0,0
7,0,0,0,0,484,502,0,0,0,0
8,0,0,0,0,483,491,0,0,0,0
9,0,0,0,0,484,493,0,0,0,0
10,0,0,0,0,479,484,0,0,0,0
11,0,0,0,0,478,485,0,0,0,0
12,0,0,0,0,464,484,0,0,0,0
13,0,0,0,0,464,487,0,0,0,0
14,0,0,0,0,481,472,0,0,0,0
15,0,0,0,0,487,475,0,0,0,0
0,0,0,0,0,475,472,0,0,0,0
1,0,0,0,0,473,477,0,0,0,0
2,0,0,0,0,490,463,0,0,0,0
3,0,0,0,0,501,467,0,0,0,0
4,0,0,0,0,501,468,0,0,0,0
5,0,0,0,0,523,475,0,0,0,0
6,0,0,0,0,568,478,0,0,0,0
7,0,0,0,0,613,483,0,0,0,0
8,0,0,0,0,644,495,0,0,0,0
9,0,0,0,0,680,512,0,0,0,0
10,0,0,0,0,724,513,0,0,0,0
11,0,0,0,0,748,527,0,0,0,0
12,0,0,0,0,738,536,0,0,0,0
13,0,0,0,0,727,552,0,0,0,0
14,0,0,0,0,713,550,0,0,0,0
15,0,0,0,0,679,557,1,0,0,0
0,0,0,0,0,631,559,0,0,0,0
1,0,0,0,0,599,562,0,0,0,0
2,0,0,0,0,562,555,0,0,0,0
3,0,0,0,0,515,560,1,0,0,0
4,0,0,0,0,486,564,0,0,0,0
5,0,0,0,0,473,550,0,0,0,0
6,0,0,0,0,456,536,0,0,0,0
7,0,0,0,0,439,543,0,0,0,0
8,0,0,0,0,443,528,0,0,0,0
9,0,0,0,0,445,526,0,0,0,0
10,0,0,0,0,433,523,0,0,0,0
11,0,0,0,0,433,525,0,0,0,0
12,0,0,0,0,439,516,0,0,0,0
13,0,0,0,0,433,519,0,0,0,0
14,0,0,0,0,431,516,0,0,0,0
15,0,0,0,0,427,523,0,0,0,0
0,0,0,0,0,424,519,0,0,0,0
1,0,0,0,0,417,526,0,0,0,0
2,0,0,0,0,416,527,0,0,0,0
3,0,0,0,0,441,528,0,0,0,0
4,0,0,0,0,460,524,0,0,0,0
5,0,0,0,0,463,526,0,0,0,0
6,0,0,0,0,466,523,0,0,0,0
7,0,0,0,0,482,524,0,0,0,0
8,0,0,0,0,489,513,0,0,0,0
9,0,0,0,0,474,524,0,0,0,0
10,0,0,0,0,480,515,0,0,0,0
11,0,0,0,0,487,513,0,0,0,0
12,0,0,0,0,480,509,0,0,0,0
13,0,0,0,0,460,518,0,0,0,0
14,0,0,0,0,462,508,0,0,0,0
15,0,0,0,0,459,511,0,0,0,0
0,0,0,0,0,442,511,0,0,0,0
1,0,0,0,0,434,516,0,0,0,0
2,0,0,0,0,442,505,0,0,0,0
3,0,0,0,0,444,510,0,0,0,0
4,0,0,0,0,429,511,0,0,0,0
5,0,0,0,0,439,510,0,0,0,0
6,0,0,0,0,442,502,0,0,0,0
7,0,0,0,0,432,513,0,0,0,0
8,0,0,0,0,439,507,0,0,0,0
9,0,0,0,0,448,519,0,0,0,0
10,0,0,0,0,446,503,0,0,0,0
11,0,0,0,0,443,497,0,0,0,0
12,0,0,0,0,457,487,0,0,0,0
13,0,0,0,0,463,486,0,0,0,0
14,0,0,0,0,453,482,0,0,0,0
15,0,0,0,0,457,508,0,0,0,0
0,0,0,0,0,466,501,0,0,0,0
1,0,0,0,0,463,515,0,0,0,0
2,0,0,0,0,462,522,0,0,0,0
3,0,0,0,0,457,527,0,0,0,0
4,0,0,0,0,450,522,0,0,0,0
5,0,0,0,0,447,527,0,0,0,0
6,0,0,0,0,444,521,0,0,0,0
7,0,0,0,0,455,520,0,0,0,0
8,0,0,0,0,460,511,0,0,0,0
9,0,0,0,0,446,516,0,0,0,0
10,0,0,0,0,458,448,0,0,0,0
11,0,0,0,0,466,284,0,0,0,0
12,0,0,0,0,461,0,0,0,0,0
13,0,0,0,0,452,150,0,0,0,0
14,0,0,0,0,462,807,1,0,0,0
15,0,0,0,0,466,975,3,0,0,0
0,0,0,0,0,456,774,2,0,0,0
1,0,0,0,0,460,622,0,0,0,0
2,0,0,0,0,465,540,0,0,0,0
3,0,0,0,0,454,526,1,0,0,0
4,0,0,0,0,454,514,0,0,0,0
5,0,0,0,0,464,506,0,0,0,0
6,0,0,0,0,463,494,0,0,0,0
7,0,0,0,0,463,494,0,0,0,0
8,0,0,0,0,450,492,0,0,0,0
9,0,0,0,0,459,489,0,0,0,0
10,0,0,0,0,462,482,0,0,0,0
11,0,0,0,0,449,491,0,0,0,0
12,0,0,0,0,451,482,0,0,0,0
13,0,0,0,0,458,481,0,0,0,0
14,0,0,0,0,457,473,0,0,0,0
15,0,0,0,0,449,482,0,0,0,0
0,0,0,0,0,460,472,0,0,0,0
1,0,0,0,0,473,475,0,0,0,0
2,0,0,0,0,477,473,0,0,0,0
3,0,0,0,0,510,476,0,0,0,0
4,0,0,0,0,557,472,0,0,0,0
5,0,0,0,0,601,484,0,0,0,0
6,0,0,0,0,647,491,0,0,0,0
7,0,0,0,0,684,506,0,0,0,0
8,0,0,0,0,707,513,0,0,0,0
9,0,0,0,0,712,535,0,0,0,0
10,0,0,0,0,728,537,0,0,0,0
11,0,0,0,0,733,545,1,0,0,0
12,0,0,0,0,716,547,0,0,0,0
13,0,0,0,0,676,564,0,0,0,0
14,0,0,0,0,650,556,0,0,0,0
15,0,0,0,0,616,559,0,0,0,0
0,0,0,0,0,573,555,0,0,0,0
1,0,0,0,0,534,561,0,0,0,0
2,0,0,0,0,520,545,0,0,0,0
3,0,0,0,0,505,543,1,0,0,0
4,0,0,0,0,480,537,0,0,0,0
5,0,0,0,0,474,537,0,0,0,0
6,0,0,0,0,483,525,0,0,0,0
7,0,0,0,0,485,524,1,0,0,0
8,0,0,0,0,477,523,0,0,0,0
9,0,0,0,0,474,525,0,0,0,0
10,0,0,0,0,487,514,0,0,0,0
11,0,0,0,0,491,516,0,0,0,0
12,0,0,0,0,475,517,0,0,0,0
13,0,0,0,0,472,523,0,0,0,0
14,0,0,0,0,479,513,0,0,0,0
15,0,0,0,0,478,516,1,0,0,0
0,0,0,0,0,465,519,0,0,0,0
1,0,0,0,0,475,521,0,0,0,0
2,0,0,0,0,480,513,0,0,0,0
3,0,0,0,0,471,521,0,0,0,0
4,0,0,0,0,475,515,0,0,0,0
5,0,0,0,0,484,515,0,0,0,0
6,0,0,0,0,483,508,0,0,0,0
7,0,0,0,0,474,518,0,0,0,0
8,0,0,0,0,481,508,0,0,0,0
9,0,0,0,0,485,510,0,0,0,0
10,0,0,0,0,483,505,0,0,0,0
11,0,0,0,0,481,508,0,0,0,0
12,0,0,0,0,475,505,0,0,0,0
13,0,0,0,0,468,509,0,0,0,0
14,0,0,0,0,455,511,0,0,0,0
15,0,0,0,0,463,513,1,0,0,0
0,0,0,0,0,472,505,0,0,0,0
1,0,0,0,0,476,513,0,0,0,0
2,0,0,0,0,490,502,0,0,0,0
3,0,0,0,0,494,504,0,0,0,0
4,0,0,0,0,481,504,0,0,0,0
5,0,0,0,0,487,506,0,0,0,0
6,0,0,0,0,487,501,0,0,0,0
7,0,0,0,0,476,508,0,0,0,0
8,0,0,0,0,468,506,0,0,0,0
9,0,0,0,0,477,507,0,0,0,0
10,0,0,0,0,480,500,0,0,0,0
11,0,0,0,0,468,508,0,0,0,0
12,0,0,0,0,472,503,0,0,0,0
13,0,0,0,0,480,504,0,0,0,0
14,0,0,0,0,480,497,0,0,0,0
15,0,0,0,0,470,494,1,0,0,0
0,0,0,0,0,471,491,0,0,0,0
1,0,0,0,0,485,486,0,0,0,0
2,0,0,0,0,491,479,0,0,0,0
3,0,0,0,0,483,507,0,0,0,0
4,0,0,0,0,489,502,0,0,0,0
5,0,0,0,0,499,512,0,0,0,0
6,0,0,0,0,499,518,0,0,0,0
7,0,0,0,0,490,531,1,0,0,0
8,0,0,0,0,500,522,0,0,0,0
9,0,0,0,0,506,519,0,0,0,0
10,0,0,0,0,493,518,0,0,0,0
11,0,0,0,0,496,519,0,0,0,0
12,0,0,0,0,502,510,0,0,0,0
13,0,0,0,0,497,501,0,0,0,0
14,0,0,0,0,483,425,0,0,0,0
15,0,0,0,0,489,227,0,0,0,0
0,0,0,0,0,490,0,0,0,0,0
1,0,0,0,0,485,261,0,0,0,0
2,0,0,0,0,470,857,2,0,0,0
3,0,0,0,0,471,919,3,0,0,0
4,0,0,0,0,480,727,1,0,0,0
5,0,0,0,0,483,594,0,0,0,0
6,0,0,0,0,468,546,0,0,0,0
7,0,0,0,0,475,534,0,0,0,0
8,0,0,0,0,483,518,0,0,0,0
9,0,0,0,0,479,514,0,0,0,0
10,0,0,0,0,475,507,0,0,0,0
11,0,0,0,0,488,502,0,0,0,0
12,0,0,0,0,496,492,0,0,0,0
13,0,0,0,0,486,499,0,0,0,0
14,0,0,0,0,491,492,0,0,0,0
15,0,0,0,0,500,491,0,0,0,0
0,0,0,0,0,495,483,0,0,0,0
1,0,0,0,0,488,487,0,0,0,0
2,0,0,0,0,492,481,0,0,0,0
3,0,0,0,0,504,479,0,0,0,0
4,0,0,0,0,509,471,0,0,0,0
5,0,0,0,0,504,480,0,0,0,0
6,0,0,0,0,525,473,0,0,0,0
7,0,0,0,0,559,475,0,0,0,0
8,0,0,0,0,593,478,0,0,0,0
9,0,0,0,0,631,495,0,0,0,0
10,0,0,0,0,689,496,0,0,0,0
11,0,0,0,0,735,507,0,0,0,0
12,0,0,0,0,755,515,0,0,0,0
13,0,0,0,0,771,532,0,0,0,0
14,0,0,0,0,785,532,0,0,0,0
15,0,0,0,0,780,538,1,0,0,0
0,0,0,0,0,746,545,0,0,0,0
1,0,0,0,0,714,556,0,0,0,0
2,0,0,0,0,694,550,0,0,0,0
3,0,0,0,0,666,551,1,0,0,0
4,0,0,0,0,627,543,0,0,0,0
5,0,0,0,0,589,543,0,0,0,0
6,0,0,0,0,550,542,0,0,0,0
7,0,0,0,0,539,537,0,0,0,0
8,0,0,0,0,532,527,0,0,0,0
9,0,0,0,0,524,529,0,0,0,0
10,0,0,0,0,521,519,0,0,0,0
11,0,0,0,0,514,520,0,0,0,0
12,0,0,0,0,499,519,0,0,0,0
13,0,0,0,0,498,523,0,0,0,0
14,0,0,0,0,512,513,0,0,0,0
15,0,0,0,0,514,515,0,0,0,0
0,0,0,0,0,499,515,0,0,0,0
1,0,0,0,0,495,524,0,0,0,0
2,0,0,0,0,504,513,0,0,0,0
3,0,0,0,0,507,518,0,0,0,0
4,0,0,0,0,494,519,0,0,0,0
5,0,0,0,0,501,520,0,0,0,0
6,0,0,0,0,507,511,0,0,0,0
7,0,0,0,0,498,518,0,0,0,0
8,0,0,0,0,496,517,0,0,0,0
9,0,0,0,0,512,515,0,0,0,0
10,0,0,0,0,519,507,0,0,0,0
11,0,0,0,0,509,514,1,0,0,0
12,0,0,0,0,510,510,0,0,0,0
13,0,0,0,0,519,509,0,0,0,0
14,0,0,0,0,516,502,0,0,0,0
15,0,0,0,0,505,513,1,0,0,0
0,0,0,0,0,509,508,0,0,0,0
1,0,0,0,0,510,506,0,0,0,0
2,0,0,0,0,494,506,0,0,0,0
3,0,0,0,0,495,509,0,0,0,0
4,0,0,0,0,499,501,0,0,0,0
5,0,0,0,0,493,505,0,0,0,0
6,0,0,0,0,481,504,0,0,0,0
7,0,0,0,0,491,506,0,0,0,0
8,0,0,0,0,495,497,0,0,0,0
9,0,0,0,0,493,506,0,0,0,0
10,0,0,0,0,492,500,0,0,0,0
11,0,0,0,0,483,507,1,0,0,0
12,0,0,0,0,475,508,0,0,0,0
13,0,0,0,0,489,508,0,0,0,0
14,0,0,0,0,499,500,0,0,0,0
15,0,0,0,0,491,505,0,0,0,0
0,0,0,0,0,494,503,0,0,0,0
1,0,0,0,0,507,503,0,0,0,0
2,0,0,0,0,512,497,0,0,0,0
3,0,0,0,0,500,504,1,0,0,0
4,0,0,0,0,504,488,0,0,0,0
5,0,0,0,0,510,492,0,0,0,0
6,0,0,0,0,508,473,0,0,0,0
7,0,0,0,0,497,487,0,0,0,0
8,0,0,0,0,504,500,0,0,0,0
9,0,0,0,0,504,503,0,0,0,0
10,0,0,0,0,492,515,0,0,0,0
11,0,0,0,0,491,532,1,0,0,0
12,0,0,0,0,499,521,0,0,0,0
13,0,0,0,0,501,524,0,0,0,0
14,0,0,0,0,489,519,0,0,0,0
15,0,0,0,0,488,523,0,0,0,0
0,0,0,0,0,502,510,0,0,0,0
