nSeq,I1,I2,O1,O2,A1,A2,A3,A4,A5,A6
5,0,0,0,0,470,525,0,0,0,0
6,0,0,0,0,477,519,0,0,0,0
7,0,0,0,0,479,511,0,0,0,0
8,0,0,0,0,464,514,0,0,0,0
9,0,0,0,0,467,492,0,0,0,0
10,0,0,0,0,473,384,0,0,0,0
11,0,0,0,0,466,100,0,0,0,0
12,0,0,0,0,455,0,0,0,0,0
13,0,0,0,0,464,497,0,0,0,0
14,0,0,0,0,467,977,2,0,0,0
15,0,0,0,0,457,852,2,0,0,0
0,0,0,0,0,457,689,1,0,0,0
1,0,0,0,0,470,577,0,0,0,0
2,0,0,0,0,472,537,0,0,0,0
3,0,0,0,0,476,523,0,0,0,0
4,0,0,0,0,465,520,0,0,0,0
5,0,0,0,0,476,510,0,0,0,0
6,0,0,0,0,486,495,0,0,0,0
7,0,0,0,0,484,489,0,0,0,0
8,0,0,0,0,483,486,0,0,0,0
9,0,0,0,0,470,487,0,0,0,0
10,0,0,0,0,465,494,0,0,0,0
11,0,0,0,0,474,483,0,0,0,0
12,0,0,0,0,475,479,0,0,0,0
13,0,0,0,0,461,488,0,0,0,0
14,0,0,0,0,465,492,0,0,0,0
15,0,0,0,0,474,479,0,0,0,0
0,0,0,0,0,480,476,0,0,0,0
1,0,0,0,0,491,484,0,0,0,0
2,0,0,0,0,536,482,0,0,0,0
3,0,0,0,0,592,480,0,0,0,0
4,0,0,0,0,644,496,0,0,0,0
5,0,0,0,0,721,504,0,0,0,0
6,0,0,0,0,791,503,0,0,0,0
7,0,0,0,0,840,508,0,0,0,0
8,0,0,0,0,863,524,0,0,0,0
9,0,0,0,0,888,523,0,0,0,0
10,0,0,0,0,888,522,0,0,0,0
11,0,0,0,0,858,533,0,0,0,0
12,0,0,0,0,821,549,0,0,0,0
13,0,0,0,0,785,544,0,0,0,0
14,0,0,0,0,738,544,0,0,0,0
15,0,0,0,0,673,559,0,0,0,0
0,0,0,0,0,636,555,0,0,0,0
1,0,0,0,0,601,542,0,0,0,0
2,0,0,0,0,557,538,0,0,0,0
3,0,0,0,0,531,539,0,0,0,0
4,0,0,0,0,524,537,0,0,0,0
5,0,0,0,0,525,524,0,0,0,0
6,0,0,0,0,519,518,0,0,0,0
7,0,0,0,0,503,526,0,0,0,0
8,0,0,0,0,511,521,0,0,0,0
9,0,0,0,0,512,512,0,0,0,0
10,0,0,0,0,504,510,0,0,0,0
11,0,0,0,0,489,514,0,0,0,0
12,0,0,0,0,479,523,0,0,0,0
13,0,0,0,0,485,516,0,0,0,0
14,0,0,0,0,487,509,0,0,0,0
15,0,0,0,0,476,519,0,0,0,0
0,0,0,0,0,478,526,0,0,0,0
1,0,0,0,0,496,519,0,0,0,0
2,0,0,0,0,509,512,0,0,0,0
3,0,0,0,0,508,511,0,0,0,0
4,0,0,0,0,508,518,0,0,0,0
5,0,0,0,0,521,512,0,0,0,0
6,0,0,0,0,527,504,0,0,0,0
7,0,0,0,0,512,509,0,0,0,0
8,0,0,0,0,516,509,0,0,0,0
9,0,0,0,0,521,500,0,0,0,0
10,0,0,0,0,512,501,0,0,0,0
11,0,0,0,0,496,514,0,0,0,0
12,0,0,0,0,501,513,0,0,0,0
13,0,0,0,0,506,505,0,0,0,0
14,0,0,0,0,498,503,0,0,0,0
15,0,0,0,0,486,512,0,0,0,0
0,0,0,0,0,493,507,0,0,0,0
1,0,0,0,0,495,499,0,0,0,0
2,0,0,0,0,481,507,0,0,0,0
3,0,0,0,0,479,511,0,0,0,0
4,0,0,0,0,488,504,0,0,0,0
5,0,0,0,0,488,499,0,0,0,0
6,0,0,0,0,479,506,0,0,0,0
7,0,0,0,0,478,512,0,0,0,0
8,0,0,0,0,488,504,0,0,0,0
9,0,0,0,0,491,499,0,0,0,0
10,0,0,0,0,478,510,0,0,0,0
11,0,0,0,0,486,501,0,0,0,0
12,0,0,0,0,488,496,0,0,0,0
13,0,0,0,0,483,497,0,0,0,0
14,0,0,0,0,470,498,0,0,0,0
15,0,0,0,0,468,495,0,0,0,0
0,0,0,0,0,481,489,0,0,0,0
1,0,0,0,0,487,473,0,0,0,0
2,0,0,0,0,475,484,0,0,0,0
3,0,0,0,0,474,511,0,0,0,0
4,0,0,0,0,486,507,0,0,0,0
5,0,0,0,0,489,508,0,0,0,0
6,0,0,0,0,477,528,0,0,0,0
7,0,0,0,0,481,526,0,0,0,0
8,0,0,0,0,485,520,0,0,0,0
9,0,0,0,0,475,519,0,0,0,0
10,0,0,0,0,472,524,0,0,0,0
11,0,0,0,0,483,515,0,0,0,0
12,0,0,0,0,487,508,0,0,0,0
13,0,0,0,0,475,498,0,0,0,0
14,0,0,0,0,482,414,0,0,0,0
15,0,0,0,0,483,182,0,0,0,0
0,0,0,0,0,470,0,0,0,0,0
1,0,0,0,0,471,349,0,0,0,0
2,0,0,0,0,476,906,2,0,0,0
3,0,0,0,0,472,870,2,0,0,0
4,0,0,0,0,457,701,1,0,0,0
5,0,0,0,0,465,582,0,0,0,0
6,0,0,0,0,472,534,0,0,0,0
7,0,0,0,0,464,519,0,0,0,0
8,0,0,0,0,457,519,0,0,0,0
9,0,0,0,0,467,507,0,0,0,0
10,0,0,0,0,472,491,0,0,0,0
11,0,0,0,0,459,488,0,0,0,0
12,0,0,0,0,464,489,0,0,0,0
13,0,0,0,0,474,482,0,0,0,0
14,0,0,0,0,473,478,0,0,0,0
15,0,0,0,0,461,487,0,0,0,0
0,0,0,0,0,473,487,0,0,0,0
1,0,0,0,0,480,479,0,0,0,0
2,0,0,0,0,479,480,0,0,0,0
3,0,0,0,0,481,478,0,0,0,0
4,0,0,0,0,477,482,0,0,0,0
5,0,0,0,0,489,493,0,0,0,0
6,0,0,0,0,536,485,0,0,0,0
7,0,0,0,0,592,480,0,0,0,0
8,0,0,0,0,644,492,0,0,0,0
9,0,0,0,0,715,502,0,0,0,0
10,0,0,0,0,790,503,0,0,0,0
11,0,0,0,0,844,503,0,0,0,0
12,0,0,0,0,869,513,0,0,0,0
13,0,0,0,0,894,520,0,0,0,0
14,0,0,0,0,896,518,0,0,0,0
15,0,0,0,0,864,533,0,0,0,0
0,0,0,0,0,830,546,0,0,0,0
1,0,0,0,0,793,547,0,0,0,0
2,0,0,0,0,740,548,0,0,0,0
3,0,0,0,0,678,553,1,0,0,0
4,0,0,0,0,629,562,0,0,0,0
5,0,0,0,0,596,551,0,0,0,0
6,0,0,0,0,564,544,0,0,0,0
7,0,0,0,0,525,548,0,0,0,0
8,0,0,0,0,512,548,0,0,0,0
9,0,0,0,0,518,537,0,0,0,0
10,0,0,0,0,518,525,0,0,0,0
11,0,0,0,0,511,521,0,0,0,0
12,0,0,0,0,499,518,0,0,0,0
13,0,0,0,0,485,524,0,0,0,0
14,0,0,0,0,483,516,0,0,0,0
15,0,0,0,0,478,510,0,0,0,0
0,0,0,0,0,462,512,1,0,0,0
1,0,0,0,0,455,520,0,0,0,0
2,0,0,0,0,462,518,0,0,0,0
3,0,0,0,0,465,517,0,0,0,0
4,0,0,0,0,452,525,0,0,0,0
5,0,0,0,0,465,527,0,0,0,0
6,0,0,0,0,480,520,0,0,0,0
7,0,0,0,0,486,513,0,0,0,0
8,0,0,0,0,492,512,0,0,0,0
9,0,0,0,0,496,510,0,0,0,0
10,0,0,0,0,493,513,0,0,0,0
11,0,0,0,0,482,524,0,0,0,0
12,0,0,0,0,484,528,0,0,0,0
13,0,0,0,0,503,519,0,0,0,0
14,0,0,0,0,511,510,0,0,0,0
15,0,0,0,0,499,511,0,0,0,0
0,0,0,0,0,502,515,0,0,0,0
1,0,0,0,0,508,505,0,0,0,0
2,0,0,0,0,503,504,0,0,0,0
3,0,0,0,0,487,510,0,0,0,0
4,0,0,0,0,493,511,0,0,0,0
5,0,0,0,0,497,499,0,0,0,0
6,0,0,0,0,486,499,0,0,0,0
7,0,0,0,0,477,505,0,0,0,0
8,0,0,0,0,484,504,0,0,0,0
9,0,0,0,0,486,497,0,0,0,0
10,0,0,0,0,472,504,0,0,0,0
11,0,0,0,0,471,511,0,0,0,0
12,0,0,0,0,480,503,0,0,0,0
13,0,0,0,0,483,498,0,0,0,0
14,0,0,0,0,470,505,0,0,0,0
15,0,0,0,0,479,505,0,0,0,0
0,0,0,0,0,484,489,0,0,0,0
1,0,0,0,0,472,491,0,0,0,0
2,0,0,0,0,479,493,0,0,0,0
3,0,0,0,0,489,479,0,0,0,0
4,0,0,0,0,490,495,0,0,0,0
5,0,0,0,0,483,507,0,0,0,0
6,0,0,0,0,492,514,0,0,0,0
7,0,0,0,0,496,520,0,0,0,0
8,0,0,0,0,483,526,0,0,0,0
9,0,0,0,0,480,531,0,0,0,0
10,0,0,0,0,493,521,0,0,0,0
11,0,0,0,0,495,511,0,0,0,0
12,0,0,0,0,490,507,0,0,0,0
13,0,0,0,0,484,506,0,0,0,0
14,0,0,0,0,465,512,0,0,0,0
15,0,0,0,0,469,453,0,0,0,0
0,0,0,0,0,472,284,0,0,0,0
1,0,0,0,0,463,0,0,0,0,0
2,0,0,0,0,460,175,0,0,0,0
3,0,0,0,0,470,812,1,0,0,0
4,0,0,0,0,472,915,3,0,0,0
5,0,0,0,0,460,756,1,0,0,0
6,0,0,0,0,465,630,0,0,0,0
7,0,0,0,0,474,546,0,0,0,0
8,0,0,0,0,474,519,0,0,0,0
9,0,0,0,0,468,513,0,0,0,0
10,0,0,0,0,472,510,0,0,0,0
11,0,0,0,0,483,493,0,0,0,0
12,0,0,0,0,483,487,0,0,0,0
13,0,0,0,0,474,489,0,0,0,0
14,0,0,0,0,481,487,0,0,0,0
15,0,0,0,0,482,478,0,0,0,0
0,0,0,0,0,468,480,0,0,0,0
1,0,0,0,0,471,477,0,0,0,0
2,0,0,0,0,476,472,0,0,0,0
3,0,0,0,0,466,468,0,0,0,0
4,0,0,0,0,459,478,0,0,0,0
5,0,0,0,0,471,475,0,0,0,0
6,0,0,0,0,484,467,0,0,0,0
7,0,0,0,0,494,470,0,0,0,0
8,0,0,0,0,535,480,0,0,0,0
9,0,0,0,0,598,475,0,0,0,0
10,0,0,0,0,662,479,0,0,0,0
11,0,0,0,0,716,494,0,0,0,0
12,0,0,0,0,784,505,0,0,0,0
13,0,0,0,0,841,504,0,0,0,0
14,0,0,0,0,868,515,0,0,0,0
15,0,0,0,0,873,536,0,0,0,0
0,0,0,0,0,877,536,0,0,0,0
1,0,0,0,0,859,537,0,0,0,0
2,0,0,0,0,819,544,0,0,0,0
3,0,0,0,0,770,546,0,0,0,0
4,0,0,0,0,705,555,1,0,0,0
5,0,0,0,0,648,562,0,0,0,0
6,0,0,0,0,609,554,0,0,0,0
7,0,0,0,0,568,546,0,0,0,0
8,0,0,0,0,520,552,0,0,0,0
9,0,0,0,0,504,543,0,0,0,0
10,0,0,0,0,493,533,0,0,0,0
11,0,0,0,0,475,528,0,0,0,0
12,0,0,0,0,464,533,0,0,0,0
13,0,0,0,0,473,525,0,0,0,0
14,0,0,0,0,473,519,0,0,0,0
15,0,0,0,0,458,523,0,0,0,0
0,0,0,0,0,456,531,0,0,0,0
1,0,0,0,0,467,522,0,0,0,0
2,0,0,0,0,470,520,0,0,0,0
3,0,0,0,0,457,527,0,0,0,0
4,0,0,0,0,470,530,0,0,0,0
5,0,0,0,0,484,520,0,0,0,0
6,0,0,0,0,486,519,0,0,0,0
7,0,0,0,0,486,526,0,0,0,0
8,0,0,0,0,504,520,0,0,0,0
9,0,0,0,0,518,513,0,0,0,0
10,0,0,0,0,515,519,0,0,0,0
11,0,0,0,0,518,523,0,0,0,0
12,0,0,0,0,532,518,0,0,0,0
13,0,0,0,0,533,507,0,0,0,0
14,0,0,0,0,516,515,0,0,0,0
15,0,0,0,0,518,510,0,0,0,0
0,0,0,0,0,514,507,0,0,0,0
1,0,0,0,0,494,510,0,0,0,0
2,0,0,0,0,488,517,0,0,0,0
3,0,0,0,0,483,514,0,0,0,0
4,0,0,0,0,485,513,0,0,0,0
5,0,0,0,0,487,503,0,0,0,0
6,0,0,0,0,482,504,0,0,0,0
7,0,0,0,0,473,504,0,0,0,0
8,0,0,0,0,462,518,0,0,0,0
9,0,0,0,0,473,508,0,0,0,0
10,0,0,0,0,479,505,0,0,0,0
11,0,0,0,0,471,496,0,0,0,0
12,0,0,0,0,472,496,0,0,0,0
13,0,0,0,0,484,485,0,0,0,0
14,0,0,0,0,485,473,0,0,0,0
15,0,0,0,0,489,492,0,0,0,0
0,0,0,0,0,488,497,0,0,0,0
1,0,0,0,0,472,515,0,0,0,0
2,0,0,0,0,483,525,0,0,0,0
3,0,0,0,0,490,520,0,0,0,0
4,0,0,0,0,487,522,0,0,0,0
5,0,0,0,0,482,524,0,0,0,0
6,0,0,0,0,492,519,0,0,0,0
7,0,0,0,0,496,512,0,0,0,0
8,0,0,0,0,483,519,0,0,0,0
9,0,0,0,0,491,514,0,0,0,0
10,0,0,0,0,497,462,0,0,0,0
11,0,0,0,0,491,315,0,0,0,0
12,0,0,0,0,487,0,0,0,0,0
13,0,0,0,0,498,87,0,0,0,0
14,0,0,0,0,501,744,1,0,0,0
15,0,0,0,0,489,967,3,0,0,0
0,0,0,0,0,489,792,2,0,0,0
1,0,0,0,0,502,639,0,0,0,0
2,0,0,0,0,505,550,0,0,0,0
3,0,0,0,0,491,522,0,0,0,0
4,0,0,0,0,493,515,0,0,0,0
5,0,0,0,0,497,494,0,0,0,0
6,0,0,0,0,491,489,0,0,0,0
7,0,0,0,0,474,492,0,0,0,0
8,0,0,0,0,481,489,0,0,0,0
9,0,0,0,0,485,479,0,0,0,0
10,0,0,0,0,480,479,0,0,0,0
11,0,0,0,0,476,474,0,0,0,0
12,0,0,0,0,467,472,0,0,0,0
13,0,0,0,0,458,473,0,0,0,0
14,0,0,0,0,449,483,0,0,0,0
15,0,0,0,0,465,476,0,0,0,0
0,0,0,0,0,476,470,0,0,0,0
1,0,0,0,0,476,473,0,0,0,0
2,0,0,0,0,505,478,0,0,0,0
3,0,0,0,0,552,470,0,0,0,0
4,0,0,0,0,606,472,0,0,0,0
5,0,0,0,0,663,483,0,0,0,0
6,0,0,0,0,739,489,0,0,0,0
7,0,0,0,0,805,490,0,0,0,0
8,0,0,0,0,843,510,0,0,0,0
9,0,0,0,0,884,519,0,0,0,0
10,0,0,0,0,905,526,0,0,0,0
11,0,0,0,0,893,536,0,0,0,0
12,0,0,0,0,867,554,1,0,0,0
13,0,0,0,0,842,554,0,0,0,0
14,0,0,0,0,798,554,0,0,0,0
15,0,0,0,0,734,561,0,0,0,0
0,0,0,0,0,680,569,0,0,0,0
1,0,0,0,0,643,559,0,0,0,0
2,0,0,0,0,602,550,0,0,0,0
3,0,0,0,0,553,551,0,0,0,0
4,0,0,0,0,527,551,1,0,0,0
5,0,0,0,0,517,539,0,0,0,0
6,0,0,0,0,504,531,0,0,0,0
7,0,0,0,0,485,536,0,0,0,0
8,0,0,0,0,491,529,0,0,0,0
9,0,0,0,0,493,518,0,0,0,0
10,0,0,0,0,476,519,0,0,0,0
11,0,0,0,0,467,525,0,0,0,0
12,0,0,0,0,477,522,0,0,0,0
13,0,0,0,0,479,514,0,0,0,0
14,0,0,0,0,475,516,0,0,0,0
15,0,0,0,0,473,513,0,0,0,0
0,0,0,0,0,469,514,0,0,0,0
1,0,0,0,0,460,526,0,0,0,0
2,0,0,0,0,478,527,0,0,0,0
3,0,0,0,0,497,515,0,0,0,0
4,0,0,0,0,508,514,0,0,0,0
5,0,0,0,0,507,519,0,0,0,0
6,0,0,0,0,522,514,0,0,0,0
7,0,0,0,0,529,508,0,0,0,0
8,0,0,0,0,518,517,0,0,0,0
9,0,0,0,0,523,518,0,0,0,0
10,0,0,0,0,527,511,0,0,0,0
11,0,0,0,0,519,508,0,0,0,0
12,0,0,0,0,506,518,0,0,0,0
13,0,0,0,0,513,512,0,0,0,0
14,0,0,0,0,513,508,0,0,0,0
15,0,0,0,0,496,508,0,0,0,0
0,0,0,0,0,489,516,0,0,0,0
1,0,0,0,0,495,506,0,0,0,0
2,0,0,0,0,492,504,0,0,0,0
3,0,0,0,0,473,510,0,0,0,0
4,0,0,0,0,478,510,0,0,0,0
5,0,0,0,0,483,498,0,0,0,0
6,0,0,0,0,474,492,0,0,0,0
7,0,0,0,0,469,493,0,0,0,0
8,0,0,0,0,481,487,0,0,0,0
9,0,0,0,0,487,469,0,0,0,0
10,0,0,0,0,477,487,0,0,0,0
11,0,0,0,0,475,507,0,0,0,0
12,0,0,0,0,485,504,0,0,0,0
13,0,0,0,0,488,506,0,0,0,0
14,0,0,0,0,474,529,0,0,0,0
15,0,0,0,0,483,526,0,0,0,0
0,0,0,0,0,487,519,0,0,0,0
1,0,0,0,0,478,520,0,0,0,0
2,0,0,0,0,481,526,0,0,0,0
3,0,0,0,0,492,516,0,0,0,0
4,0,0,0,0,493,511,0,0,0,0
5,0,0,0,0,495,495,0,0,0,0
6,0,0,0,0,480,419,0,0,0,0
7,0,0,0,0,479,190,0,0,0,0
8,0,0,0,0,492,0,0,0,0,0
9,0,0,0,0,496,344,0,0,0,0
10,0,0,0,0,483,930,2,0,0,0
11,0,0,0,0,481,883,2,0,0,0
12,0,0,0,0,489,718,1,0,0,0
13,0,0,0,0,490,584,0,0,0,0
14,0,0,0,0,474,543,0,0,0,0
15,0,0,0,0,479,525,0,0,0,0
0,0,0,0,0,480,510,0,0,0,0
1,0,0,0,0,463,506,0,0,0,0
2,0,0,0,0,466,505,0,0,0,0
3,0,0,0,0,472,494,0,0,0,0
4,0,0,0,0,471,492,0,0,0,0
5,0,0,0,0,462,497,0,0,0,0
6,0,0,0,0,469,491,0,0,0,0
7,0,0,0,0,472,483,0,0,0,0
8,0,0,0,0,460,491,0,0,0,0
9,0,0,0,0,466,489,0,0,0,0
10,0,0,0,0,473,484,0,0,0,0
11,0,0,0,0,468,478,0,0,0,0
12,0,0,0,0,472,484,0,0,0,0
13,0,0,0,0,504,481,0,0,0,0
14,0,0,0,0,545,476,0,0,0,0
15,0,0,0,0,587,484,0,0,0,0
0,0,0,0,0,658,494,0,0,0,0
1,0,0,0,0,745,491,0,0,0,0
2,0,0,0,0,822,497,0,0,0,0
3,0,0,0,0,869,507,0,0,0,0
4,0,0,0,0,914,516,0,0,0,0
5,0,0,0,0,942,511,0,0,0,0
6,0,0,0,0,935,515,0,0,0,0
7,0,0,0,0,905,531,0,0,0,0
8,0,0,0,0,878,540,1,0,0,0
9,0,0,0,0,834,541,0,0,0,0
10,0,0,0,0,776,547,0,0,0,0
11,0,0,0,0,710,555,0,0,0,0
12,0,0,0,0,659,560,1,0,0,0
13,0,0,0,0,615,549,0,0,0,0
14,0,0,0,0,573,552,0,0,0,0
15,0,0,0,0,552,539,0,0,0,0
0,0,0,0,0,535,532,0,0,0,0
1,0,0,0,0,513,536,0,0,0,0
2,0,0,0,0,518,534,0,0,0,0
3,0,0,0,0,521,522,0,0,0,0
4,0,0,0,0,510,522,0,0,0,0
5,0,0,0,0,503,523,0,0,0,0
6,0,0,0,0,503,514,0,0,0,0
7,0,0,0,0,492,508,0,0,0,0
8,0,0,0,0,470,519,0,0,0,0
9,0,0,0,0,471,514,0,0,0,0
10,0,0,0,0,473,509,0,0,0,0
11,0,0,0,0,464,510,0,0,0,0
12,0,0,0,0,460,523,0,0,0,0
13,0,0,0,0,474,515,0,0,0,0
14,0,0,0,0,483,511,0,0,0,0
15,0,0,0,0,475,516,0,0,0,0
0,0,0,0,0,488,519,0,0,0,0
1,0,0,0,0,501,508,0,0,0,0
2,0,0,0,0,500,508,0,0,0,0
3,0,0,0,0,493,512,0,0,0,0
4,0,0,0,0,503,513,0,0,0,0
5,0,0,0,0,512,500,0,0,0,0
6,0,0,0,0,506,497,0,0,0,0
7,0,0,0,0,494,508,0,0,0,0
8,0,0,0,0,501,506,0,0,0,0
9,0,0,0,0,503,501,0,0,0,0
10,0,0,0,0,487,508,0,0,0,0
11,0,0,0,0,483,509,0,0,0,0
12,0,0,0,0,489,503,0,0,0,0
13,0,0,0,0,488,495,0,0,0,0
14,0,0,0,0,481,494,0,0,0,0
15,0,0,0,0,465,498,0,0,0,0
0,0,0,0,0,464,504,0,0,0,0
1,0,0,0,0,475,495,0,0,0,0
2,0,0,0,0,478,493,0,0,0,0
3,0,0,0,0,465,499,0,0,0,0
4,0,0,0,0,468,504,0,0,0,0
5,0,0,0,0,475,495,0,0,0,0
6,0,0,0,0,472,497,0,0,0,0
7,0,0,0,0,460,506,0,0,0,0
8,0,0,0,0,470,504,0,0,0,0
9,0,0,0,0,478,496,0,0,0,0
10,0,0,0,0,471,505,0,0,0,0
11,0,0,0,0,468,497,0,0,0,0
12,0,0,0,0,483,491,0,0,0,0
13,0,0,0,0,490,478,0,0,0,0
14,0,0,0,0,480,482,0,0,0,0
15,0,0,0,0,480,507,0,0,0,0
0,0,0,0,0,493,503,0,0,0,0
1,0,0,0,0,498,501,0,0,0,0
2,0,0,0,0,486,515,0,0,0,0
3,0,0,0,0,482,524,0,0,0,0
4,0,0,0,0,490,516,0,0,0,0
5,0,0,0,0,491,508,0,0,0,0
6,0,0,0,0,476,515,0,0,0,0
7,0,0,0,0,481,508,0,0,0,0
8,0,0,0,0,482,504,0,0,0,0
9,0,0,0,0,466,502,0,0,0,0
10,0,0,0,0,467,452,0,0,0,0
11,0,0,0,0,473,291,0,0,0,0
12,0,0,0,0,469,0,0,0,0,0
13,0,0,0,0,458,115,0,0,0,0
14,0,0,0,0,465,739,1,0,0,0
15,0,0,0,0,467,935,2,0,0,0
0,0,0,0,0,465,758,2,0,0,0
1,0,0,0,0,454,611,0,0,0,0
2,0,0,0,0,467,551,0,0,0,0
3,0,0,0,0,474,531,0,0,0,0
4,0,0,0,0,473,520,0,0,0,0
5,0,0,0,0,472,512,0,0,0,0
6,0,0,0,0,472,510,0,0,0,0
7,0,0,0,0,470,498,0,0,0,0
8,0,0,0,0,473,499,0,0,0,0
9,0,0,0,0,483,488,0,0,0,0
10,0,0,0,0,481,487,0,0,0,0
11,0,0,0,0,467,490,0,0,0,0
12,0,0,0,0,471,491,0,0,0,0
13,0,0,0,0,477,479,0,0,0,0
14,0,0,0,0,470,479,0,0,0,0
15,0,0,0,0,461,484,0,0,0,0
0,0,0,0,0,476,481,0,0,0,0
1,0,0,0,0,499,476,0,0,0,0
2,0,0,0,0,526,482,0,0,0,0
3,0,0,0,0,579,487,0,0,0,0
4,0,0,0,0,661,489,0,0,0,0
5,0,0,0,0,745,486,0,0,0,0
6,0,0,0,0,808,504,0,0,0,0
7,0,0,0,0,881,506,0,0,0,0
8,0,0,0,0,931,507,0,0,0,0
9,0,0,0,0,946,511,0,0,0,0
10,0,0,0,0,944,528,0,0,0,0
11,0,0,0,0,936,524,0,0,0,0
12,0,0,0,0,901,531,0,0,0,0
13,0,0,0,0,838,543,0,0,0,0
14,0,0,0,0,783,552,0,0,0,0
15,0,0,0,0,730,543,0,0,0,0
0,0,0,0,0,668,546,1,0,0,0
1,0,0,0,0,611,551,0,0,0,0
2,0,0,0,0,577,543,0,0,0,0
3,0,0,0,0,547,530,0,0,0,0
4,0,0,0,0,512,536,0,0,0,0
5,0,0,0,0,505,529,0,0,0,0
6,0,0,0,0,504,521,0,0,0,0
7,0,0,0,0,496,515,0,0,0,0
8,0,0,0,0,489,515,0,0,0,0
9,0,0,0,0,468,518,0,0,0,0
10,0,0,0,0,464,522,0,0,0,0
11,0,0,0,0,465,510,0,0,0,0
12,0,0,0,0,457,510,0,0,0,0
13,0,0,0,0,442,517,0,0,0,0
14,0,0,0,0,446,517,0,0,0,0
15,0,0,0,0,448,510,0,0,0,0
0,0,0,0,0,440,521,0,0,0,0
1,0,0,0,0,451,523,0,0,0,0
2,0,0,0,0,465,518,0,0,0,0
3,0,0,0,0,465,512,0,0,0,0
4,0,0,0,0,467,520,0,0,0,0
5,0,0,0,0,485,508,0,0,0,0
6,0,0,0,0,493,503,0,0,0,0
7,0,0,0,0,483,504,0,0,0,0
8,0,0,0,0,486,512,0,0,0,0
9,0,0,0,0,497,500,0,0,0,0
10,0,0,0,0,497,498,0,0,0,0
11,0,0,0,0,495,496,0,0,0,0
12,0,0,0,0,489,500,0,0,0,0
13,0,0,0,0,469,505,0,0,0,0
14,0,0,0,0,465,514,0,0,0,0
15,0,0,0,0,470,503,0,0,0,0
0,0,0,0,0,466,504,0,0,0,0
1,0,0,0,0,454,512,0,0,0,0
2,0,0,0,0,461,509,0,0,0,0
3,0,0,0,0,462,500,0,0,0,0
4,0,0,0,0,448,513,0,0,0,0
5,0,0,0,0,455,513,0,0,0,0
6,0,0,0,0,464,509,0,0,0,0
7,0,0,0,0,465,504,0,0,0,0
8,0,0,0,0,455,517,0,0,0,0
9,0,0,0,0,468,512,0,0,0,0
10,0,0,0,0,475,507,0,0,0,0
11,0,0,0,0,474,501,0,0,0,0
12,0,0,0,0,475,505,0,0,0,0
13,0,0,0,0,466,502,0,0,0,0
14,0,0,0,0,454,515,0,0,0,0
15,0,0,0,0,466,510,0,0,0,0
0,0,0,0,0,462,511,0,0,0,0
1,0,0,0,0,470,513,0,0,0,0
2,0,0,0,0,479,501,0,0,0,0
3,0,0,0,0,472,487,0,0,0,0
4,0,0,0,0,465,508,0,0,0,0
5,0,0,0,0,475,486,0,0,0,0
6,0,0,0,0,478,497,0,0,0,0
7,0,0,0,0,463,510,0,0,0,0
8,0,0,0,0,464,526,0,0,0,0
9,0,0,0,0,476,527,0,0,0,0
10,0,0,0,0,479,529,0,0,0,0
11,0,0,0,0,466,529,0,0,0,0
12,0,0,0,0,470,535,0,0,0,0
13,0,0,0,0,478,519,0,0,0,0
14,0,0,0,0,472,516,0,0,0,0
15,0,0,0,0,463,524,0,0,0,0
0,0,0,0,0,474,517,0,0,0,0
1,0,0,0,0,478,476,0,0,0,0
2,0,0,0,0,466,371,0,0,0,0
3,0,0,0,0,465,67,0,0,0,0
4,0,0,0,0,472,23,0,0,0,0
5,0,0,0,0,472,605,0,0,0,0
6,0,0,0,0,455,966,3,0,0,0
7,0,0,0,0,462,803,1,0,0,0
8,0,0,0,0,464,660,1,0,0,0
9,0,0,0,0,452,574,0,0,0,0
10,0,0,0,0,458,544,0,0,0,0
11,0,0,0,0,468,524,0,0,0,0
12,0,0,0,0,470,515,0,0,0,0
13,0,0,0,0,461,512,0,0,0,0
14,0,0,0,0,470,505,0,0,0,0
15,0,0,0,0,474,493,0,0,0,0
0,0,0,0,0,473,496,0,0,0,0
1,0,0,0,0,475,489,0,0,0,0
2,0,0,0,0,461,491,0,0,0,0
3,0,0,0,0,461,492,0,0,0,0
4,0,0,0,0,475,488,0,0,0,0
5,0,0,0,0,480,476,0,0,0,0
6,0,0,0,0,467,480,0,0,0,0
7,0,0,0,0,470,481,0,0,0,0
8,0,0,0,0,492,476,0,0,0,0
9,0,0,0,0,520,469,0,0,0,0
10,0,0,0,0,548,478,0,0,0,0
11,0,0,0,0,607,487,0,0,0,0
12,0,0,0,0,695,487,0,0,0,0
13,0,0,0,0,776,485,0,0,0,0
14,0,0,0,0,833,499,0,0,0,0
15,0,0,0,0,885,512,0,0,0,0
0,0,0,0,0,928,514,0,0,0,0
1,0,0,0,0,939,520,0,0,0,0
2,0,0,0,0,920,535,0,0,0,0
3,0,0,0,0,890,545,0,0,0,0
4,0,0,0,0,856,547,1,0,0,0
5,0,0,0,0,802,545,0,0,0,0
6,0,0,0,0,726,558,0,0,0,0
7,0,0,0,0,671,552,0,0,0,0
8,0,0,0,0,618,550,1,0,0,0
9,0,0,0,0,555,551,0,0,0,0
10,0,0,0,0,518,555,0,0,0,0
11,0,0,0,0,496,542,0,0,0,0
12,0,0,0,0,475,534,0,0,0,0
13,0,0,0,0,454,537,0,0,0,0
14,0,0,0,0,456,529,0,0,0,0
